RECORD CODE,CLIENT TYPE,CLIENT NUMBER,ACCOUNT NUMBER,SUBACCOUNT NUMBER,OPPOSITE PARTY CODE,PRODUCT GROUP CODE,EXCHANGE CODE,SYMBOL,EXPIRATION DATE,CURRENCY CODE,MOVEMENT CODE,BUY SELL CODE,QUANTTTY LONG SIGN,QUANTITY LONG,QUANTITY SHORT SIGN,QUANTITY SHORT,EXCH/BROKER FEE / DEC,EXCH/BROKER FEE / DC,EXCH/BROKER FEE CUR CODE,CLEARING FEE / DEC,CLEARING FEE D C,CLEARING FEE CUR CODE,COMMISSION,COMMISSION D C,COMMISSION CUR CODE,TRANSACTION DATE,FUTURE REFERENCE,TICKET NUMBER,EXTERNAL NUMBER,TRANSACTION PRICE / DEC,TRADER INITIALS,OPPOSITE TRADER ID,OPEN CLOSE CODE
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059868,"      ",000701,000092850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059869,"      ",000702,000092850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059870,"      ",000703,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059871,"      ",000704,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059872,"      ",000705,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059650,"      ",000483,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059651,"      ",000484,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059652,"      ",000485,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059653,"      ",000486,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059873,"      ",000706,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059874,"      ",000707,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059875,"      ",000708,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059876,"      ",000709,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059877,"      ",000710,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059878,"      ",000711,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059879,"      ",000712,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059880,"      ",000713,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059881,"      ",000714,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059882,"      ",000715,000092750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059883,"      ",000716,000092850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059884,"      ",000717,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059885,"      ",000718,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059886,"      ",000719,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000003,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059887,"      ",000720,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059654,"      ",000487,000092300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059888,"      ",000721,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059889,"      ",000722,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059890,"      ",000723,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059891,"      ",000724,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059892,"      ",000725,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059893,"      ",000726,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059894,"      ",000727,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059895,"      ",000728,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059896,"      ",000729,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059897,"      ",000730,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059898,"      ",000731,000092850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059899,"      ",000732,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000004,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059900,"      ",000733,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000005,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059655,"      ",000488,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000005,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059901,"      ",000734,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000005,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059902,"      ",000735,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000005,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059903,"      ",000736,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000005,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059904,"      ",000737,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000006,000000000000,D,USD,000000000030,D,USD,000000000000,D,USD,20100819,059905,"      ",000738,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000006,000000000000,D,USD,000000000030,D,USD,000000000000,D,USD,20100819,059906,"      ",000739,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000006,000000000000,D,USD,000000000030,D,USD,000000000000,D,USD,20100819,059907,"      ",000740,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000006,000000000000,D,USD,000000000030,D,USD,000000000000,D,USD,20100819,059908,"      ",000741,000092400000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000007,000000000000,D,USD,000000000035,D,USD,000000000000,D,USD,20100819,059909,"      ",000742,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000007,000000000000,D,USD,000000000035,D,USD,000000000000,D,USD,20100819,059910,"      ",000743,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000007,000000000000,D,USD,000000000035,D,USD,000000000000,D,USD,20100819,059911,"      ",000744,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000008,000000000000,D,USD,000000000040,D,USD,000000000000,D,USD,20100819,059912,"      ",000745,000091700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000008,000000000000,D,USD,000000000040,D,USD,000000000000,D,USD,20100819,059913,"      ",000746,000092450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000009,000000000000,D,USD,000000000045,D,USD,000000000000,D,USD,20100819,059914,"      ",000747,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000009,000000000000,D,USD,000000000045,D,USD,000000000000,D,USD,20100819,059915,"      ",000748,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000009,000000000000,D,USD,000000000045,D,USD,000000000000,D,USD,20100819,059916,"      ",000749,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000009,000000000000,D,USD,000000000045,D,USD,000000000000,D,USD,20100819,059917,"      ",000750,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000010,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059918,"      ",000751,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000010,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059919,"      ",000752,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000010,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059920,"      ",000753,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000010,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059921,"      ",000754,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000010,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059922,"      ",000755,000092300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000010,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059923,"      ",000756,000092350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000012,000000000000,D,USD,000000000060,D,USD,000000000000,D,USD,20100819,059924,"      ",000757,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000012,000000000000,D,USD,000000000060,D,USD,000000000000,D,USD,20100819,059925,"      ",000758,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059435,"      ",000268,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059436,"      ",000269,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059437,"      ",000270,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059438,"      ",000271,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059439,"      ",000272,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059440,"      ",000273,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059441,"      ",000274,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059442,"      ",000275,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059443,"      ",000276,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059444,"      ",000277,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059445,"      ",000278,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059446,"      ",000279,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059447,"      ",000280,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059448,"      ",000281,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059449,"      ",000282,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059450,"      ",000283,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059451,"      ",000284,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059487,"      ",000320,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059489,"      ",000322,000091700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059490,"      ",000323,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059491,"      ",000324,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059492,"      ",000325,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059493,"      ",000326,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059494,"      ",000327,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059495,"      ",000328,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059496,"      ",000329,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059497,"      ",000330,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059498,"      ",000331,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059499,"      ",000332,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059500,"      ",000333,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059501,"      ",000334,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059502,"      ",000335,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059503,"      ",000336,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059504,"      ",000337,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059505,"      ",000338,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059506,"      ",000339,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059507,"      ",000340,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059508,"      ",000341,000092300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059509,"      ",000342,000092300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059510,"      ",000343,000092350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059511,"      ",000344,000092500000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059512,"      ",000345,000092550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059513,"      ",000346,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059514,"      ",000347,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059515,"      ",000348,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","N1    ",20100910,JPY,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,JPY,20100819,059516,"      ",000349,000092600000000,"      ","       ",O
